,Date,Open,High,Low,Volume,News Sentiment
679,2011-04-19,12201.44043,12275.339844,12200.299805,149870000,-0.23906229436397552
680,2011-04-20,12266.75,12475.530273,12263.580078,203900000,-0.2512241303920746
681,2011-04-21,12453.620117,12506.05957,12447.55957,166630000,-0.21513769030570984
682,2011-04-25,12505.990234,12506.219727,12446.049805,128660000,-0.18980684876441956
683,2011-04-26,12480.860352,12613.160156,12478.139648,183980000,-0.18676519393920898
684,2011-04-27,12592.230469,12708.370117,12588.330078,160550000,-0.19037219882011414
685,2011-04-28,12689.900391,12776.139648,12674.540039,148760000,-0.17851878702640533
686,2011-04-29,12763.459961,12832.830078,12751.129883,378620000,-0.19737020134925842
687,2011-05-02,12810.160156,12876.0,12784.620117,150960000,-0.1896689385175705
688,2011-05-03,12806.379883,12840.660156,12749.990234,191510000,-0.20054714381694794
689,2011-05-04,12806.290039,12806.679688,12673.019531,193720000,-0.21499745547771454
690,2011-05-05,12723.650391,12724.55957,12521.280273,176950000,-0.21277956664562225
691,2011-05-06,12580.759766,12759.230469,12579.929688,168320000,-0.23244334757328033
692,2011-05-09,12637.830078,12722.070313,12620.200195,133940000,-0.21966326236724854
693,2011-05-10,12685.129883,12781.05957,12681.650391,156000000,-0.22934772074222565
694,2011-05-11,12745.870117,12748.209961,12577.209961,200680000,-0.23177750408649445
695,2011-05-12,12629.959961,12718.580078,12537.169922,216510000,-0.23287034034729004
696,2011-05-13,12695.650391,12714.5,12543.19043,169940000,-0.23983140289783478
697,2011-05-16,12594.769531,12642.900391,12530.80957,192310000,-0.2425777018070221
698,2011-05-17,12541.330078,12541.330078,12378.839844,192830000,-0.2776617407798767
699,2011-05-18,12471.780273,12571.150391,12443.099609,175120000,-0.28791093826293945
700,2011-05-19,12561.459961,12633.589844,12533.459961,158470000,-0.2852422595024109
701,2011-05-20,12604.719727,12604.830078,12485.860352,174980000,-0.26482775807380676
702,2011-05-23,12511.360352,12511.360352,12331.769531,150720000,-0.24997638165950775
703,2011-05-24,12381.570313,12422.549805,12350.040039,145920000,-0.2593928873538971
704,2011-05-25,12355.450195,12440.030273,12309.519531,145750000,-0.2609498202800751
705,2011-05-26,12391.629883,12441.580078,12317.919922,149070000,-0.2613237798213959
706,2011-05-27,12398.05957,12483.80957,12397.69043,126030000,-0.2565120458602905
707,2011-05-31,12443.400391,12574.290039,12443.400391,208290000,-0.25914135575294495
708,2011-06-01,12569.410156,12569.490234,12282.419922,183020000,-0.27003613114356995
709,2011-06-02,12289.610352,12306.709961,12190.540039,156370000,-0.28037381172180176
710,2011-06-03,12247.799805,12247.870117,12104.030273,157740000,-0.28525039553642273
711,2011-06-06,12151.19043,12151.490234,12070.660156,166600000,-0.3220844268798828
712,2011-06-07,12090.179688,12178.889648,12066.610352,162610000,-0.3084758520126343
713,2011-06-08,12066.269531,12098.360352,12024.259766,156870000,-0.2995649576187134
714,2011-06-09,12049.469727,12183.120117,12049.089844,149700000,-0.31280121207237244
715,2011-06-10,12124.169922,12124.849609,11937.419922,178310000,-0.31524744629859924
716,2011-06-13,11945.330078,12011.660156,11917.780273,153370000,-0.2981714904308319
717,2011-06-14,11951.379883,12120.799805,11951.379883,159620000,-0.305928498506546
718,2011-06-15,12075.120117,12075.200195,11862.530273,182500000,-0.30565330386161804
719,2011-06-16,11896.129883,11990.019531,11875.769531,189500000,-0.3252788186073303
720,2011-06-17,11962.660156,12072.889648,11962.509766,342010000,-0.3267558813095093
721,2011-06-20,12004.280273,12099.870117,11971.290039,127250000,-0.3022610545158386
722,2011-06-21,12081.330078,12217.330078,12081.179688,147570000,-0.32233861088752747
723,2011-06-22,12189.709961,12207.990234,12105.849609,125330000,-0.34662315249443054
724,2011-06-23,12108.349609,12108.730469,11874.94043,206760000,-0.3634064793586731
725,2011-06-24,12049.240234,12057.19043,11925.419922,279660000,-0.38435301184654236
726,2011-06-27,11934.660156,12098.80957,11934.049805,177920000,-0.3685370683670044
727,2011-06-28,12043.55957,12190.429688,12042.280273,135050000,-0.3761906921863556
728,2011-06-29,12187.629883,12284.389648,12175.860352,158720000,-0.39011597633361816
729,2011-06-30,12262.25,12427.089844,12262.099609,179980000,-0.4099982678890228
730,2011-07-01,12414.339844,12596.129883,12404.080078,141870000,-0.43462368845939636
731,2011-07-05,12569.870117,12601.799805,12540.580078,123000000,-0.4574681222438812
732,2011-07-06,12562.469727,12643.240234,12539.209961,132330000,-0.4587940275669098
733,2011-07-07,12627.230469,12753.889648,12627.230469,153740000,-0.473278671503067
734,2011-07-08,12717.900391,12717.900391,12567.410156,131150000,-0.47363585233688354
735,2011-07-11,12655.620117,12655.839844,12470.299805,133250000,-0.47480112314224243
736,2011-07-12,12505.540039,12570.580078,12446.879883,162640000,-0.47043144702911377
737,2011-07-13,12447.330078,12611.040039,12447.330078,139970000,-0.4843853712081909
738,2011-07-14,12491.530273,12581.980469,12414.410156,140810000,-0.5222028493881226
739,2011-07-15,12437.120117,12504.820313,12406.089844,215420000,-0.5482499003410339
740,2011-07-18,12475.110352,12475.259766,12296.230469,148950000,-0.5933874249458313
741,2011-07-19,12386.030273,12607.55957,12385.959961,167550000,-0.6081570386886597
742,2011-07-20,12583.679688,12603.509766,12546.55957,140340000,-0.5792467594146729
743,2011-07-21,12567.070313,12751.429688,12566.610352,188410000,-0.5654354691505432
744,2011-07-22,12724.709961,12740.870117,12644.19043,136760000,-0.5536246299743652
745,2011-07-25,12679.719727,12679.950195,12536.19043,128760000,-0.5166972279548645
746,2011-07-26,12592.120117,12593.400391,12489.040039,145140000,-0.5371108055114746
747,2011-07-27,12498.419922,12498.650391,12289.69043,182770000,-0.5411146879196167
748,2011-07-28,12301.719727,12384.900391,12226.830078,148710000,-0.5709129571914673
749,2011-07-29,12239.360352,12243.070313,12083.450195,230910000,-0.5896492600440979
750,2011-08-01,12144.219727,12282.419922,11998.080078,182820000,-0.6233852505683899
751,2011-08-02,12129.769531,12130.299805,11865.55957,207060000,-0.6255319118499756
752,2011-08-03,11863.740234,11904.910156,11700.339844,198220000,-0.6403231024742126
753,2011-08-04,11893.860352,11893.94043,11372.139648,300760000,-0.6417463421821594
754,2011-08-05,11383.980469,11555.410156,11139.0,406310000,-0.6398398280143738
755,2011-08-08,11433.929688,11434.089844,10809.849609,479980000,-0.694858729839325
756,2011-08-09,10810.910156,11244.009766,10604.070313,431410000,-0.7248661518096924
757,2011-08-10,11228.0,11228.0,10686.490234,396300000,-0.705392062664032
758,2011-08-11,10729.849609,11278.900391,10729.849609,393190000,-0.7018150091171265
759,2011-08-12,11143.459961,11346.669922,11142.179688,228030000,-0.7055593132972717
760,2011-08-15,11269.849609,11484.599609,11269.849609,188120000,-0.6565442085266113
761,2011-08-16,11480.480469,11488.009766,11292.629883,187800000,-0.6339566707611084
762,2011-08-17,11392.009766,11529.669922,11322.299805,171280000,-0.608523428440094
763,2011-08-18,11406.269531,11406.5,10881.599609,308520000,-0.5962235331535339
764,2011-08-19,10989.75,11086.400391,10801.410156,336370000,-0.6024165153503418
765,2011-08-22,10820.370117,11020.549805,10820.370117,226720000,-0.5464605689048767
766,2011-08-23,10854.580078,11176.839844,10854.429688,244130000,-0.561469316482544
767,2011-08-24,11175.780273,11331.570313,11113.040039,227380000,-0.5426715016365051
768,2011-08-25,11321.019531,11406.389648,11106.759766,255050000,-0.5211639404296875
769,2011-08-26,11149.820313,11326.429688,10929.200195,244410000,-0.5157848596572876
770,2011-08-29,11286.650391,11541.780273,11286.580078,177540000,-0.46682652831077576
771,2011-08-30,11532.129883,11630.070313,11429.389648,182090000,-0.4306345582008362
772,2011-08-31,11560.480469,11712.599609,11528.080078,229740000,-0.41314035654067993
773,2011-09-01,11613.299805,11716.839844,11488.459961,178110000,-0.38266900181770325
774,2011-09-02,11492.05957,11492.139648,11211.349609,174660000,-0.39482712745666504
775,2011-09-06,11237.30957,11237.459961,10932.530273,217420000,-0.38214024901390076
776,2011-09-07,11137.629883,11414.860352,11137.629883,166320000,-0.38284850120544434
777,2011-09-08,11414.860352,11477.299805,11283.740234,173040000,-0.3668592572212219
778,2011-09-09,11294.599609,11294.830078,10935.639648,228170000,-0.3559987246990204
779,2011-09-12,10990.009766,11062.030273,10824.759766,197160000,-0.39698314666748047
780,2011-09-13,11054.990234,11140.849609,10987.179688,189980000,-0.39630332589149475
781,2011-09-14,11106.830078,11386.780273,10993.839844,192600000,-0.4069938063621521
782,2011-09-15,11247.719727,11433.400391,11247.490234,172080000,-0.40994077920913696
783,2011-09-16,11433.709961,11532.469727,11407.410156,425900000,-0.42053356766700745
784,2011-09-19,11506.820313,11506.820313,11255.25,157580000,-0.4142383635044098
785,2011-09-20,11401.469727,11550.219727,11373.919922,157060000,-0.43274712562561035
786,2011-09-21,11408.580078,11447.860352,11117.280273,221860000,-0.4409707188606262
787,2011-09-22,11121.889648,11122.120117,10597.139648,306170000,-0.43684911727905273
788,2011-09-23,10732.769531,10808.490234,10638.730469,223140000,-0.4587016701698303
789,2011-09-26,10771.780273,11057.490234,10771.780273,225620000,-0.4676704704761505
790,2011-09-27,11045.230469,11369.299805,11045.230469,212700000,-0.4804304838180542
791,2011-09-28,11189.099609,11317.080078,10996.980469,172410000,-0.4703676998615265
792,2011-09-29,11012.790039,11271.139648,10965.450195,191340000,-0.4514196813106537
793,2011-09-30,11152.320313,11152.389648,10909.519531,213200000,-0.46523624658584595
794,2011-10-03,10912.099609,10979.19043,10653.339844,242870000,-0.4320542514324188
795,2011-10-04,10651.44043,10825.44043,10404.490234,267440000,-0.4376053512096405
796,2011-10-05,10800.469727,10950.889648,10738.099609,226440000,-0.4417910575866699
797,2011-10-06,10939.870117,11132.599609,10858.669922,190030000,-0.4265451431274414
798,2011-10-07,11123.410156,11232.049805,11051.129883,188080000,-0.4117830693721771
799,2011-10-10,11104.55957,11433.330078,11104.55957,144270000,-0.44673657417297363
800,2011-10-11,11432.799805,11447.860352,11365.669922,133360000,-0.41334840655326843
801,2011-10-12,11417.360352,11625.299805,11417.280273,188130000,-0.41409897804260254
802,2011-10-13,11518.089844,11518.089844,11377.820313,143990000,-0.38446512818336487
803,2011-10-14,11478.969727,11646.830078,11478.660156,133570000,-0.405478835105896
804,2011-10-17,11643.349609,11643.349609,11378.349609,140360000,-0.30384165048599243
805,2011-10-18,11396.169922,11652.740234,11296.120117,201410000,-0.2979872524738312
806,2011-10-19,11577.540039,11633.700195,11469.169922,169580000,-0.2937655746936798
807,2011-10-20,11502.129883,11581.25,11391.139648,166100000,-0.2743642330169678
808,2011-10-21,11543.219727,11812.459961,11542.839844,264000000,-0.27557602524757385
809,2011-10-24,11807.959961,11940.75,11805.769531,161870000,-0.2876878082752228
810,2011-10-25,11912.629883,11912.860352,11682.519531,161450000,-0.27866649627685547
811,2011-10-26,11707.759766,11891.209961,11694.360352,183730000,-0.2582453191280365
812,2011-10-27,11872.070313,12284.30957,11872.070313,251640000,-0.24615317583084106
813,2011-10-28,12207.339844,12251.919922,12164.240234,163620000,-0.24890291690826416
814,2011-10-31,12229.219727,12229.290039,11954.410156,185790000,-0.18881863355636597
815,2011-11-01,11951.530273,11951.759766,11630.030273,218290000,-0.22378195822238922
816,2011-11-02,11658.490234,11876.830078,11658.490234,154140000,-0.2585445046424866
817,2011-11-03,11835.589844,12065.929688,11835.429688,158170000,-0.27074137330055237
818,2011-11-04,12043.410156,12043.490234,11850.30957,126150000,-0.28709346055984497
819,2011-11-07,11983.019531,12074.44043,11880.69043,122110000,-0.280211865901947
820,2011-11-08,12055.519531,12187.509766,12002.169922,144950000,-0.29819586873054504
821,2011-11-09,12166.400391,12166.400391,11736.929688,180200000,-0.3195970952510834
822,2011-11-10,11780.030273,11961.139648,11779.879883,165250000,-0.34036049246788025
823,2011-11-11,11896.280273,12179.719727,11896.280273,134520000,-0.33798205852508545
824,2011-11-14,12153.0,12170.55957,12027.030273,119610000,-0.3224512040615082
825,2011-11-15,12077.919922,12165.110352,12001.259766,14510000,-0.3335067927837372
826,2011-11-16,12084.740234,12109.030273,11890.570313,166220000,-0.3150396943092346
827,2011-11-17,11905.669922,11948.429688,11676.349609,169830000,-0.30765342712402344
828,2011-11-18,11768.980469,11854.80957,11755.820313,181240000,-0.32768094539642334
829,2011-11-21,11795.549805,11795.700195,11454.070313,170960000,-0.32326602935791016
830,2011-11-22,11542.389648,11571.75,11433.969727,148570000,-0.3809567391872406
831,2011-11-23,11492.740234,11492.820313,11257.549805,152220000,-0.403207004070282
832,2011-11-25,11251.879883,11361.469727,11231.429688,87480000,-0.37637850642204285
833,2011-11-28,11232.469727,11562.099609,11232.160156,204950000,-0.34549054503440857
834,2011-11-29,11523.009766,11624.009766,11517.040039,156950000,-0.3777308464050293
835,2011-11-30,11559.269531,12045.679688,11559.269531,286790000,-0.36376798152923584
836,2011-12-01,12046.209961,12062.639648,11974.620117,143700000,-0.35788023471832275
837,2011-12-02,12022.370117,12146.679688,12007.120117,150110000,-0.3478945791721344
838,2011-12-05,12021.540039,12186.530273,12021.459961,153830000,-0.294080525636673
839,2011-12-06,12097.75,12215.709961,12076.709961,145920000,-0.31512153148651123
840,2011-12-07,12144.410156,12257.669922,12060.370117,168440000,-0.3542056083679199
841,2011-12-08,12195.910156,12195.910156,11966.219727,165880000,-0.32203054428100586
842,2011-12-09,11996.030273,12212.830078,11995.509766,154250000,-0.3257330060005188
843,2011-12-12,12181.080078,12181.379883,11940.860352,149050000,-0.3268345594406128
844,2011-12-13,12018.660156,12147.700195,11904.379883,171910000,-0.33881303668022156
845,2011-12-14,11949.719727,11950.019531,11786.469727,161240000,-0.32276710867881775
846,2011-12-15,11825.290039,11967.839844,11825.219727,136930000,-0.3174920380115509
847,2011-12-16,11870.25,11968.179688,11819.30957,389520000,-0.2931320071220398
848,2011-12-19,11866.540039,11925.879883,11735.19043,135170000,-0.2813764810562134
849,2011-12-20,11769.209961,12117.129883,11768.830078,165180000,-0.27187156677246094
850,2011-12-21,12103.580078,12119.700195,11999.44043,163250000,-0.2641717791557312
851,2011-12-22,12107.589844,12182.709961,12107.370117,151610000,-0.28825926780700684
852,2011-12-23,12169.879883,12297.44043,12169.799805,80420000,-0.26292863488197327
853,2011-12-27,12293.469727,12328.469727,12269.969727,95980000,-0.25428199768066406
854,2011-12-28,12288.849609,12299.110352,12140.169922,84010000,-0.2543618679046631
855,2011-12-29,12152.320313,12293.959961,12152.089844,8410000,-0.2614794969558716
856,2011-12-30,12286.280273,12290.05957,12213.780273,96670000,-0.24314561486244202
857,2012-01-03,12221.19043,12479.650391,12221.19043,152560000,-0.19661423563957214
858,2012-01-04,12392.459961,12430.0,12337.25,145130000,-0.1958388090133667
859,2012-01-05,12418.419922,12435.980469,12283.900391,158440000,-0.1758243590593338
860,2012-01-06,12407.450195,12415.240234,12332.410156,131120000,-0.14988040924072266
861,2012-01-09,12359.30957,12409.080078,12333.849609,122200000,-0.09049324691295624
862,2012-01-10,12394.509766,12514.69043,12394.509766,141230000,-0.0770295187830925
863,2012-01-11,12459.519531,12462.580078,12399.009766,130260000,-0.051689356565475464
864,2012-01-12,12449.910156,12483.700195,12385.080078,128230000,-0.016857340931892395
865,2012-01-13,12469.959961,12470.120117,12311.790039,161470000,-0.009726292453706264
866,2012-01-17,12423.120117,12573.650391,12423.120117,148670000,-0.018368393182754517
867,2012-01-18,12474.69043,12582.280273,12453.200195,154170000,-0.00695496192201972
868,2012-01-19,12578.19043,12625.799805,12563.580078,148030000,-0.024424005299806595
869,2012-01-20,12623.830078,12720.480469,12620.759766,255110000,-0.005385000258684158
870,2012-01-23,12720.25,12764.490234,12665.830078,149860000,0.06686989963054657
871,2012-01-24,12708.370117,12708.519531,12613.540039,125420000,0.054895177483558655
872,2012-01-25,12673.629883,12778.259766,12580.120117,135430000,0.03327348828315735
873,2012-01-26,12756.959961,12841.950195,12695.160156,130840000,0.045730311423540115
874,2012-01-27,12733.950195,12733.950195,12630.719727,164410000,0.039068035781383514
875,2012-01-30,12659.169922,12659.320313,12529.410156,130430000,0.019621344283223152
876,2012-01-31,12654.780273,12720.099609,12567.330078,168070000,0.02962508611381054
877,2012-02-01,12632.759766,12784.620117,12632.759766,143500000,0.02515907771885395
878,2012-02-02,12716.540039,12741.889648,12676.049805,114360000,0.05187027528882027
879,2012-02-03,12705.040039,12869.950195,12704.959961,142840000,0.058292586356401443
880,2012-02-06,12860.719727,12860.790039,12793.429688,108040000,0.07581590861082077
881,2012-02-07,12844.370117,12903.709961,12782.570313,116150000,0.05882319435477257
882,2012-02-08,12865.790039,12893.639648,12817.69043,138250000,0.055045127868652344
883,2012-02-09,12884.410156,12924.709961,12846.410156,157080000,0.046360183507204056
884,2012-02-10,12889.549805,12889.629883,12743.55957,123620000,0.00274318503215909
885,2012-02-13,12799.110352,12887.929688,12799.110352,112240000,-0.06383158266544342
886,2012-02-14,12871.769531,12878.879883,12786.929688,120050000,-0.07044623792171478
887,2012-02-15,12864.650391,12899.469727,12753.620117,127560000,-0.051077209413051605
888,2012-02-16,12779.80957,12914.0,12779.580078,134450000,-0.018896736204624176
889,2012-02-17,12903.330078,12967.919922,12903.25,234650000,-0.038101065903902054
890,2012-02-21,12949.339844,13005.040039,12926.110352,164780000,-0.03588177263736725
891,2012-02-22,12966.219727,12977.910156,12914.830078,124200000,-0.057898201048374176
892,2012-02-23,12937.080078,12996.080078,12882.669922,120480000,-0.06140200048685074
893,2012-02-24,12981.200195,13013.820313,12950.589844,89440000,-0.07234854996204376
894,2012-02-27,12981.129883,13027.519531,12882.589844,143530000,-0.04145052284002304
895,2012-02-28,12976.740234,13021.509766,12952.820313,114490000,-0.026781795546412468
896,2012-02-29,13005.419922,13055.75,12929.660156,182460000,-0.04938992112874985
897,2012-03-01,12952.290039,13032.669922,12943.05957,139670000,-0.04192665219306946
898,2012-03-02,12980.75,12997.509766,12927.769531,93900000,0.0018035434186458588
899,2012-03-05,12977.339844,12977.339844,12883.910156,108630000,-0.03776219114661217
900,2012-03-06,12958.650391,12958.730469,12734.860352,142330000,-0.05563164874911308
901,2012-03-07,12756.120117,12857.730469,12751.509766,175110000,-0.07093318551778793
902,2012-03-08,12835.530273,12937.19043,12835.530273,103530000,-0.055675484240055084
903,2012-03-09,12908.620117,12968.790039,12906.429688,103240000,-0.05071335658431053
904,2012-03-12,12920.580078,12976.360352,12919.980469,100000000,-0.03419667109847069
905,2012-03-13,12953.200195,13180.400391,12953.129883,163130000,-0.05230128392577171
906,2012-03-14,13177.150391,13221.269531,13166.25,163610000,-0.027142414823174477
907,2012-03-15,13192.969727,13253.509766,13170.19043,161650000,-0.0282910019159317
908,2012-03-16,13253.509766,13289.080078,13231.450195,392620000,-0.011113040149211884
909,2012-03-19,13231.94043,13269.709961,13208.629883,147120000,0.013574700802564621
910,2012-03-20,13238.450195,13238.450195,13123.379883,131660000,0.027613092213869095
911,2012-03-21,13170.790039,13190.019531,13112.929688,124860000,0.026939911767840385
912,2012-03-22,13124.400391,13124.469727,13017.419922,122060000,-0.004813154693692923
913,2012-03-23,13045.990234,13099.910156,13002.769531,129930000,0.015128630213439465
914,2012-03-26,13082.620117,13243.860352,13082.389648,122080000,0.029125751927495003
915,2012-03-27,13242.089844,13264.980469,13194.330078,129280000,0.03011741116642952
916,2012-03-28,13195.389648,13212.639648,13069.259766,141540000,0.03291663900017738
917,2012-03-29,13125.990234,13151.570313,13032.669922,136250000,0.05206417664885521
918,2012-03-30,13147.94043,13224.490234,13147.780273,171190000,0.05534546449780464
919,2012-04-02,13211.360352,13297.110352,13153.69043,108790000,0.12561573088169098
920,2012-04-03,13258.959961,13265.360352,13131.209961,123980000,0.11151761561632156
921,2012-04-04,13198.19043,13198.19043,13020.860352,125000000,0.10484885424375534
922,2012-04-05,13067.179688,13088.110352,13012.459961,109530000,0.10360466688871384
923,2012-04-09,13057.570313,13057.719727,12903.780273,105580000,0.11805777251720428
924,2012-04-10,12929.44043,12929.589844,12710.55957,159290000,0.07166366279125214
925,2012-04-11,12716.919922,12844.820313,12716.919922,125210000,0.08888646215200424
926,2012-04-12,12806.450195,12986.959961,12806.299805,119780000,0.0970354750752449
927,2012-04-13,12986.200195,12986.349609,12845.280273,140990000,0.08695514500141144
928,2012-04-16,12850.879883,12986.769531,12850.799805,120990000,0.08836513757705688
929,2012-04-17,12921.790039,13131.360352,12921.790039,115320000,0.10395138710737228
930,2012-04-18,13114.55957,13114.55957,13027.490234,113520000,0.10850758850574493
931,2012-04-19,13028.730469,13080.200195,12896.820313,139810000,0.12532775104045868
932,2012-04-20,12964.480469,13082.540039,12964.25,212080000,0.12244994193315506
933,2012-04-23,13028.200195,13028.200195,12845.580078,139370000,0.08295897394418716
934,2012-04-24,12927.769531,13050.299805,12926.490234,134110000,0.05362280458211899
935,2012-04-25,12997.69043,13105.700195,12993.599609,135260000,0.061370957642793655
936,2012-04-26,13090.110352,13227.820313,13075.959961,107570000,0.061667121946811676
937,2012-04-27,13204.700195,13266.679688,13192.209961,110850000,0.07369844615459442
938,2012-04-30,13228.30957,13228.759766,13176.009766,127870000,0.06385873258113861
939,2012-05-01,13214.160156,13338.660156,13174.650391,123400000,0.04477861896157265
940,2012-05-02,13278.110352,13278.110352,13192.209961,100770000,0.05114214867353439
941,2012-05-03,13267.589844,13284.089844,13175.639648,102090000,0.03384089469909668
942,2012-05-04,13204.620117,13205.0,13022.339844,113790000,0.020819181576371193
943,2012-05-07,13035.849609,13049.089844,12970.0,110080000,-0.05474364757537842
944,2012-05-08,13000.730469,13000.730469,12810.389648,138620000,-0.07445348054170609
945,2012-05-09,12921.80957,12921.80957,12748.480469,147460000,-0.09978776425123215
946,2012-05-10,12831.580078,12931.709961,12820.299805,151650000,-0.06774721294641495
947,2012-05-11,12851.790039,12918.009766,12779.280273,148370000,-0.11549250036478043
948,2012-05-14,12818.490234,12818.860352,12661.480469,143190000,-0.10941065847873688
949,2012-05-15,12695.049805,12758.429688,12608.160156,156060000,-0.1554618626832962
950,2012-05-16,12617.320313,12722.629883,12597.339844,143130000,-0.13678310811519623
951,2012-05-17,12598.320313,12611.419922,12440.519531,147430000,-0.14889295399188995
952,2012-05-18,12443.019531,12492.969727,12336.759766,240720000,-0.17622502148151398
953,2012-05-21,12369.150391,12508.110352,12367.719727,142110000,-0.17566083371639252
954,2012-05-22,12505.379883,12575.959961,12447.330078,133650000,-0.1776508241891861
955,2012-05-23,12501.519531,12508.299805,12311.55957,152190000,-0.19153402745723724
956,2012-05-24,12491.910156,12539.589844,12419.629883,126810000,-0.17135371267795563
957,2012-05-25,12530.740234,12533.120117,12421.530273,93000000,-0.18746823072433472
958,2012-05-29,12454.830078,12611.610352,12454.599609,107510000,-0.1290828436613083
959,2012-05-30,12579.019531,12579.099609,12396.400391,122830000,-0.1467282921075821
960,2012-05-31,12414.410156,12489.870117,12316.480469,205140000,-0.16913755238056183
961,2012-06-01,12391.55957,12391.629883,12107.480469,162940000,-0.19285540282726288
962,2012-06-04,12119.849609,12143.69043,12035.089844,126440000,-0.23021581768989563
963,2012-06-05,12101.080078,12147.549805,12072.169922,108970000,-0.26602616906166077
964,2012-06-06,12125.0,12414.790039,12125.0,140110000,-0.2723875045776367
965,2012-06-07,12416.530273,12555.259766,12416.530273,131150000,-0.2640957534313202
966,2012-06-08,12460.80957,12554.200195,12398.44043,111810000,-0.27015846967697144
967,2012-06-11,12553.80957,12650.469727,12398.480469,121060000,-0.32380911707878113
968,2012-06-12,12412.070313,12577.019531,12411.910156,111360000,-0.3201381266117096
969,2012-06-13,12566.379883,12598.25,12453.69043,125780000,-0.31218698620796204
970,2012-06-14,12497.889648,12698.679688,12497.660156,128640000,-0.3210093080997467
971,2012-06-15,12652.209961,12774.700195,12651.379883,284290000,-0.3226531744003296
972,2012-06-18,12767.019531,12781.929688,12696.179688,111280000,-0.32816994190216064
973,2012-06-19,12744.620117,12898.94043,12744.469727,125180000,-0.3571939170360565
974,2012-06-20,12837.099609,12877.179688,12744.919922,119110000,-0.3511756360530853
975,2012-06-21,12823.099609,12857.389648,12561.459961,146750000,-0.3389297425746918
976,2012-06-22,12574.820313,12674.080078,12574.669922,209990000,-0.3555302917957306
977,2012-06-25,12639.799805,12639.870117,12458.009766,134090000,-0.2870349884033203
978,2012-06-26,12503.570313,12576.410156,12452.030273,109270000,-0.26956576108932495
979,2012-06-27,12532.929688,12646.870117,12532.709961,97950000,-0.25249290466308594
980,2012-06-28,12626.25,12626.25,12450.169922,125870000,-0.2317325323820114
981,2012-06-29,12604.599609,12880.389648,12604.530273,191630000,-0.26010429859161377
982,2012-07-02,12879.709961,12902.120117,12795.480469,109640000,-0.2021045684814453
983,2012-07-03,12868.05957,12946.200195,12845.280273,63850000,-0.19772982597351074
984,2012-07-05,12941.849609,12961.299805,12852.240234,97800000,-0.24169960618019104
985,2012-07-06,12889.400391,12889.400391,12702.990234,96760000,-0.2390601485967636
986,2012-07-09,12772.019531,12772.019531,12686.570313,100150000,-0.2409859299659729
987,2012-07-10,12733.870117,12830.290039,12606.910156,114760000,-0.2409604787826538
988,2012-07-11,12653.040039,12661.969727,12534.330078,128420000,-0.2456318885087967
989,2012-07-12,12602.709961,12630.639648,12492.25,142760000,-0.26949453353881836
990,2012-07-13,12573.730469,12784.730469,12573.040039,121080000,-0.2836311459541321
991,2012-07-16,12776.330078,12779.580078,12690.049805,93500000,-0.268235445022583
992,2012-07-17,12728.730469,12829.230469,12645.099609,119620000,-0.2873673737049103
993,2012-07-18,12796.980469,12921.94043,12754.610352,130070000,-0.3107450306415558
994,2012-07-19,12909.610352,12977.570313,12889.929688,139480000,-0.3006652295589447
995,2012-07-20,12942.679688,12942.830078,12810.349609,210770000,-0.29841601848602295
996,2012-07-23,12820.450195,12820.450195,12583.410156,137760000,-0.3455009162425995
997,2012-07-24,12720.929688,12730.089844,12521.839844,131530000,-0.39608868956565857
998,2012-07-25,12617.769531,12732.769531,12617.620117,127320000,-0.408369243144989
999,2012-07-26,12680.589844,12931.219727,12680.589844,133620000,-0.3919181823730469
1000,2012-07-27,12888.910156,13117.740234,12888.530273,161510000,-0.38964346051216125
1001,2012-07-30,13075.349609,13128.639648,13042.849609,91730000,-0.368539035320282
1002,2012-07-31,13071.719727,13082.660156,13006.480469,125980000,-0.36053213477134705
1003,2012-08-01,13007.469727,13074.830078,12951.160156,132780000,-0.338809072971344
1004,2012-08-02,12969.700195,12969.849609,12778.900391,112770000,-0.34047630429267883
1005,2012-08-03,12884.820313,13133.179688,12884.820313,112390000,-0.3254415988922119
1006,2012-08-06,13099.879883,13187.280273,13099.719727,84270000,-0.2826105058193207
1007,2012-08-07,13118.650391,13215.969727,13118.419922,95240000,-0.2269936054944992
1008,2012-08-08,13158.099609,13202.650391,13115.240234,84910000,-0.2226327806711197
1009,2012-08-09,13174.730469,13200.230469,13125.089844,84350000,-0.2152320295572281
1010,2012-08-10,13163.150391,13208.219727,13094.959961,86640000,-0.1995958685874939
1011,2012-08-13,13204.929688,13205.009766,13112.94043,67550000,-0.15096916258335114
1012,2012-08-14,13168.110352,13223.009766,13142.099609,84430000,-0.13617272675037384
1013,2012-08-15,13157.469727,13192.889648,13138.230469,77130000,-0.12710629403591156
1014,2012-08-16,13163.240234,13269.349609,13145.849609,114580000,-0.12591342628002167
1015,2012-08-17,13251.200195,13281.320313,13244.849609,138550000,-0.1288301795721054
1016,2012-08-20,13274.580078,13276.150391,13230.05957,87590000,-0.09603893756866455
1017,2012-08-21,13272.099609,13330.759766,13186.599609,117060000,-0.07898649573326111
1018,2012-08-22,13198.30957,13205.05957,13120.339844,111220000,-0.07368104159832001
1019,2012-08-23,13171.370117,13171.370117,13046.459961,108800000,-0.08416593819856644
1020,2012-08-24,13052.820313,13175.509766,13027.200195,88030000,-0.09487254172563553
